travessa_Horizontal 	carga 	tempo
0,143857789225876	7,67939013671875	4,34999990463257
0,144465986522846	7,71324609375	4,36999988555908
0,144993085996248	7,7420693359375	4,3899998664856
0,145560727105476	7,77023193359375	4,40999984741211
0,146128382766619	7,7987900390625	4,42999982833862
0,146777121699415	7,831439453125	4,44999980926514
0,147506943903863	7,8668837890625	4,46999979019165
0,148236780660227	7,90560400390625	4,48999977111816
0,149007159052417	7,94533642578125	4,51000022888184
0,149696439621039	7,98333154296875	4,53000020980835
0,150304636918008	8,016955078125	4,55000019073486
0,150912819663063	8,04791845703125	4,57000017166138
0,151521016960032	8,078021484375	4,59000015258789
0,152210297528654	8,11058203125	4,6100001335144
0,152940134285018	8,148046875	4,63000011444092
0,153751054313034	8,19083837890625	4,65000009536743
0,154521432705224	8,231765625	4,67000007629395
0,155251269461587	8,2713681640625	4,69000005722046
0,155859452206641	8,303431640625	4,71000003814697
0,156467649503611	8,3331875	4,73000001907349
0,157035290612839	8,3642958984375	4,75
0,157643487909809	8,3945517578125	4,76999998092651
0,158373324666172	8,428744140625	4,78999996185303
0,159143688506447	8,4675869140625	4,80999994277954
0,159914066898637	8,5085478515625	4,82999992370605
0,160603362019174	8,546544921875	4,84999990463257
0,161211544764228	8,5812470703125	4,86999988555908
0,161819742061198	8,612173828125	4,8899998664856
0,162387383170426	8,63970703125	4,90999984741211
0,162995580467395	8,6711005859375	4,92999982833862
0,163644319400191	8,704126953125	4,94999980926514
0,164374156156555	8,74047265625	4,96999979019165
0,165144534548745	8,7804326171875	4,98999977111816
0,165833815117367	8,8182158203125	5,01000022888184
0,166482554050162	8,8527861328125	5,03000020980835
0,167050195159391	8,882587890625	5,05000019073486
0,167617850820534	8,9112216796875	5,07000017166138
0,168226033565588	8,9394443359375	5,09000015258789
0,168874772498384	8,9711943359375	5,1100001335144
0,169564053067006	9,0065390625	5,13000011444092
0,170334431459196	9,0449501953125	5,15000009536743
0,171104809851386	9,0855927734375	5,17000007629395
0,171794104971923	9,1215	5,19000005722046
0,172402287716977	9,155509765625	5,21000003814697
0,172969943378121	9,1847490234375	5,23000001907349
0,173537584487349	9,211833984375	5,25
0,174105225596577	9,2416318359375	5,26999998092651
0,174794520717114	9,2750986328125	5,28999996185303
0,175524342921562	9,3115625	5,30999994277954
0,176254179677926	9,3495302734375	5,32999992370605
0,176943460246548	9,3865419921875	5,34999990463257
0,177592199179344	9,4198603515625	5,36999988555908
0,178159840288572	9,4500634765625	5,3899998664856
0,178727495949715	9,47891796875	5,40999984741211
0,179376234882511	9,508634765625	5,42999982833862
0,180065515451133	9,5437626953125	5,44999980926514
0,180835893843323	9,5811904296875	5,46999979019165
0,181606272235513	9,6223359375	5,48999977111816
0,182417192263529	9,6659287109375	5,51000022888184
0,183065931196325	9,702611328125	5,53000020980835
0,183674128493294	9,734337890625	5,55000019073486
0,184241769602522	9,76474609375	5,57000017166138
0,184849966899492	9,795669921875	5,59000015258789
0,185498705832288	9,82838671875	5,6100001335144
0,186228528036736	9,8624833984375	5,63000011444092
0,186998906428926	9,9044208984375	5,65000009536743
0,187728743185289	9,9432236328125	5,67000007629395
0,188458565389737	9,98208984375	5,69000005722046
0,189066762686707	10,0169873046875	5,71000003814697
0,18963441834785	10,046822265625	5,73000001907349
0,190242601092905	10,0776767578125	5,75
0,190891340025701	10,110693359375	5,76999998092651
0,191621176782064	10,146345703125	5,78999996185303
0,192391555174254	10,185283203125	5,80999994277954
0,193121377378702	10,2260625	5,82999992370605
0,193810672499239	10,26307421875	5,84999990463257
0,194418855244294	10,2974150390625	5,86999988555908
0,194986510905437	10,32677734375	5,8899998664856
0,195554152014665	10,355091796875	5,90999984741211
0,196162349311635	10,3847158203125	5,92999982833862
0,196851629880257	10,4175087890625	5,94999980926514
0,197581452084705	10,4553095703125	5,96999979019165
0,198351830476895	10,49343359375	5,98999977111816
0,199081667233258	10,5334541015625	6,01000022888184
0,199689864530228	10,5679599609375	6,03000020980835
0,200257505639456	10,59719921875	6,05000019073486
0,200825146748684	10,625810546875	6,07000017166138
0,201392802409828	10,6543740234375	6,09000015258789
0,202041541342624	10,68684375	6,1100001335144
0,202730821911246	10,7208740234375	6,13000011444092
0,203501200303435	10,76030078125	6,15000009536743
0,204231037059799	10,7999169921875	6,17000007629395
0,204960859264247	10,83671484375	6,19000005722046
0,205569056561217	10,8722783203125	6,21000003814697
0,206177239306271	10,9023388671875	6,23000001907349
0,206785436603241	10,9316064453125	6,25
0,207474717171863	10,9652001953125	6,26999998092651
0,208204553928226	11,0007236328125	6,28999996185303
0,208974932320416	11,0411943359375	6,30999994277954
0,209785852348432	11,083865234375	6,32999992370605
0,210515689104795	11,1216044921875	6,34999990463257
0,21112387184985	11,152490234375	6,36999988555908
0,211691527510993	11,1823583984375	6,3899998664856
0,212259168620221	11,2112236328125	6,40999984741211
0,212907907553017	11,242884765625	6,42999982833862
0,213597188121639	11,2754560546875	6,44999980926514
0,214327024878003	11,3138154296875	6,46999979019165
0,215097403270192	11,3548681640625	6,48999977111816
0,215827240026556	11,3926064453125	6,51000022888184
0,216516520595178	11,4264140625	6,53000020980835
0,217124703340232	11,459255859375	6,55000019073486
0,217692359001376	11,4896044921875	6,57000017166138
0,218341097934172	11,521025390625	6,59000015258789
0,21907092013862	11,5568916015625	6,6100001335144
0,219800756894983	11,595486328125	6,63000011444092
0,220571135287173	11,6318974609375	6,65000009536743
0,221300972043537	11,67141015625	6,67000007629395
0,221949710976332	11,7061640625	6,69000005722046
0,222517352085561	11,735091796875	6,71000003814697
0,223044451558962	11,762474609375	6,73000001907349
0,223693190491758	11,792240234375	6,75
0,224341929424554	11,825310546875	6,76999998092651
0,225071751629002	11,8588525390625	6,78999996185303
0,225842130021192	11,8973623046875	6,80999994277954
0,226571966777556	11,936236328125	6,82999992370605
0,227220705710351	11,972064453125	6,84999990463257
0,22778834681958	12,0027353515625	6,86999988555908
0,228356002480723	12,029478515625	6,8899998664856
0,228883101954125	12,0564765625	6,90999984741211
0,229491284699179	12,0854033203125	6,92999982833862
0,230140023631975	12,1166962890625	6,94999980926514
0,230829318752512	12,1514736328125	6,96999979019165
0,231559140956961	12,1890751953125	6,98999977111816
0,232248436077498	12,223853515625	7,01000022888184
0,232897175010294	12,2585537109375	7,03000020980835
0,233464816119522	12,2886455078125	7,05000019073486
0,234073013416491	12,317478515625	7,07000017166138
0,234681196161546	12,3468681640625	7,09000015258789
0,235370491282083	12,3797880859375	7,1100001335144
0,236140855122358	12,416466796875	7,13000011444092
0,236951789702289	12,4555595703125	7,15000009536743
0,237722168094479	12,49668359375	7,17000007629395
0,238411448663101	12,5347724609375	7,19000005722046
0,239060187595896	12,565685546875	7,21000003814697
0,239627828705125	12,5958564453125	7,23000001907349
0,240195484366268	12,6237080078125	7,25
0,240844223299064	12,6549150390625	7,26999998092651
0,241533503867686	12,6876103515625	7,28999996185303
0,242263326072134	12,7246884765625	7,30999994277954
0,243033704464324	12,763978515625	7,32999992370605
0,243722999584861	12,8003955078125	7,34999990463257
0,244331196881831	12,833013671875	7,36999988555908
0,244898837991059	12,8601083984375	7,3899998664856
0,245507020736113	12,8900166015625	7,40999984741211
0,246115232584998	12,920119140625	7,42999982833862
0,246804498601705	12,95452734375	7,44999980926514
0,247534335358068	12,993150390625	7,46999979019165
0,248304713750258	13,0317109375	7,48999977111816
0,249034550506622	13,07016796875	7,51000022888184
0,249642733251676	13,10355859375	7,53000020980835
0,250210374360904	13,134103515625	7,55000019073486
0,250778015470132	13,162775390625	7,57000017166138
0,251426768954843	13,1925595703125	7,59000015258789
0,252075493335724	13,224689453125	7,6100001335144
0,252845871727914	13,2613212890625	7,63000011444092
0,253616250120103	13,30172265625	7,65000009536743
0,254386628512293	13,343478515625	7,67000007629395
0,254994840361178	13,3761728515625	7,69000005722046
0,255562481470406	13,4061015625	7,71000003814697
0,256130122579634	13,4345654296875	7,73000001907349
0,256697763688862	13,464390625	7,75
0,257346517173573	13,4959658203125	7,76999998092651
0,25803578319028	13,5303125	7,78999996185303
0,258765619946644	13,5649501953125	7,80999994277954
0,259495456703007	13,6058388671875	7,82999992370605
0,260225293459371	13,64266796875	7,84999990463257
0,260833476204425	13,6757138671875	7,86999988555908
0,261441658949479	13,706814453125	7,8899998664856
0,262009300058708	13,7360498046875	7,90999984741211
0,262658053543419	13,7666181640625	7,92999982833862
0,263387890299782	13,802189453125	7,94999980926514
0,264198810327798	13,84255078125	7,96999979019165
0,264969188719988	13,883302734375	7,98999977111816
0,265699025476351	13,921958984375	8,01000022888184
0,266347749857232	13,955400390625	8,02999973297119
0,26691539096646	13,984767578125	8,05000019073486
0,267523602815345	14,0165439453125	8,06999969482422
0,268131785560399	14,045939453125	8,09000015258789
0,268821080680937	14,07731640625	8,10999965667725
0,26955088833347	14,114275390625	8,13000011444092
0,270321266725659	14,15226953125	8,14999961853027
0,271051103482023	14,191416015625	8,17000007629395
0,27174039860256	14,227208984375	8,1899995803833
0,272389122983441	14,2606953125	8,21000003814697
0,272956793196499	14,2901533203125	8,22999954223633
0,27360551757738	14,3211201171875	8,25
0,274294812697917	14,3535302734375	8,27000045776367
0,275065191090107	14,390681640625	8,28999996185303
0,275835569482297	14,4312080078125	8,3100004196167
0,27656537713483	14,4696513671875	8,32999992370605
0,277173588983715	14,50405078125	8,35000038146973
0,277741230092943	14,5326015625	8,36999988555908
0,278308871202171	14,561083984375	8,39000034332275
0,278917053947225	14,5890986328125	8,40999984741211
0,279606349067762	14,6203759765625	8,43000030517578
0,280336185824126	14,6547060546875	8,44999980926514
0,281106564216316	14,6944853515625	8,47000026702881
0,281836400972679	14,7338623046875	8,48999977111816
0,282525666989386	14,7685908203125	8,51000022888184
0,283093308098614	14,79990234375	8,52999973297119
0,283660978311673	14,827833984375	8,55000019073486
0,284228619420901	14,85468359375	8,56999969482422
0,284836802165955	14,8845517578125	8,59000015258789
0,285526097286493	14,9185263671875	8,60999965667725
0,286255934042856	14,9528125	8,63000011444092
0,287026312435046	14,9908154296875	8,64999961853027
0,287756120087579	15,0284267578125	8,67000007629395
0,288364331936464	15,0621328125	8,6899995803833
0,288972514681518	15,0924931640625	8,71000003814697
0,289621239062399	15,123216796875	8,72999954223633
0,29026999254711	15,15332421875	8,75
0,290999829303473	15,1890517578125	8,77000045776367
0,291770207695663	15,225869140625	8,78999996185303
0,292540586087853	15,2656904296875	8,8100004196167
0,293310964480042	15,3048857421875	8,82999992370605
0,293959688860923	15,338857421875	8,85000038146973
0,294527329970151	15,3679482421875	8,86999988555908
0,295094971079379	15,3939287109375	8,89000034332275
0,295703182928264	15,4218388671875	8,90999984741211
0,296311365673319	15,452869140625	8,93000030517578
0,297000660793856	15,4862705078125	8,94999980926514
0,297730497550219	15,5221591796875	8,97000026702881
0,298460305202752	15,5589140625	8,98999977111816
0,29914960032329	15,5938193359375	9,01000022888184
0,299717241432518	15,6243779296875	9,02999973297119
0,300325453281403	15,6528095703125	9,05000019073486
0,300933636026457	15,6807265625	9,06999969482422
0,301541818771511	15,7127265625	9,09000015258789
0,302271655527875	15,7448544921875	9,10999965667725
0,303001492284238	15,7826953125	9,13000011444092
0,303771870676428	15,820392578125	9,14999961853027
0,304461136693135	15,855689453125	9,17000007629395
0,305109890177846	15,8889619140625	9,1899995803833
0,305677531287074	15,91490234375	9,21000003814697
0,306245172396302	15,942677734375	9,22999954223633
0,306893925881013	15,973314453125	9,25
0,30758319189772	16,005544921875	9,27000045776367
0,30835357028991	16,042306640625	9,28999996185303
0,309083407046273	16,077625	9,3100004196167
0,309772702166811	16,1138359375	9,32999992370605
0,310340343276039	16,143521484375	9,35000038146973
0,310867442749441	16,17119140625	9,36999988555908
0,311394542222843	16,19733984375	9,39000034332275
0,311962183332071	16,2235791015625	9,40999984741211
0,312570395180956	16,253466796875	9,43000030517578
0,313259661197662	16,285626953125	9,44999980926514
0,3139489563182	16,321484375	9,47000026702881
0,314678793074563	16,358568359375	9,48999977111816
0,31536805909127	16,395865234375	9,51000022888184
0,316016812575981	16,428552734375	9,52999973297119
0,316624995321035	16,45980859375	9,55000019073486
0,31723317806609	16,4880546875	9,56999969482422
0,317881931550801	16,51939453125	9,59000015258789
0,318571226671338	16,555560546875	9,60999965667725
0,319382146699354	16,59323828125	9,63000011444092
0,32019306672737	16,635361328125	9,64999961853027
0,32096344511956	16,67547265625	9,67000007629395
0,321652711136267	16,711970703125	9,6899995803833
0,322260922985151	16,743318359375	9,71000003814697
0,32282856409438	16,77165625	9,72999954223633
0,323436746839434	16,801646484375	9,75
0,324126041959971	16,83362109375	9,77000045776367
0,324855878716335	16,86986328125	9,78999996185303
0,325626257108524	16,90765234375	9,8100004196167
0,326356064761058	16,946681640625	9,82999992370605
0,327004818245769	16,9820625	9,85000038146973
0,327653542626649	17,014314453125	9,86999988555908
0,328261754475534	17,043728515625	9,89000034332275
0,328910478856415	17,0749609375	9,90999984741211
0,329559232341126	17,107201171875	9,93000030517578
0,330289069097489	17,141384765625	9,94999980926514
0,331018876750022	17,17841796875	9,97000026702881
0,331748713506386	17,216599609375	9,98999977111816
0,332438008626923	17,251255859375	10,0100002288818
0,333005649736151	17,281044921875	10,0299997329712
0,333573290845379	17,308716796875	10,0500001907349
0,334181473590434	17,3373203125	10,0699996948242
0,334830227075145	17,36853125	10,0900001525879
0,335600605467334	17,40176953125	10,1099996566772
0,336370983859524	17,43923828125	10,1300001144409
0,337141362251714	17,479701171875	10,1499996185303
0,337790086632594	17,514853515625	10,1700000762939
0,338398298481479	17,546568359375	10,1899995803833
0,338965939590707	17,574552734375	10,210000038147
0,339533580699936	17,603650390625	10,2299995422363
0,340182305080816	17,63131640625	10,25
0,340831058565527	17,66240625	10,2700004577637
0,341560895321891	17,697013671875	10,289999961853
0,342290732078254	17,73465234375	10,3100004196167
0,342979998094961	17,77080859375	10,3299999237061
0,343628751579672	17,803796875	10,3500003814697
0,344236934324726	17,8336953125	10,3699998855591
0,344845117069781	17,86255859375	10,3900003433228
0,345493870554492	17,893111328125	10,4099998474121
0,346183165675029	17,926869140625	10,4300003051758
0,346953514963388	17,9628125	10,4499998092651
0,347764464095235	18,00342578125	10,4700002670288
0,348575384123251	18,043931640625	10,4899997711182
0,349264650139958	18,078890625	10,5100002288818
0,349872861988842	18,109431640625	10,5299997329712
0,350440503098071	18,138607421875	10,5500001907349
0,351008144207299	18,16591015625	10,5699996948242
0,35165689769201	18,1963671875	10,5900001525879
0,352386705344543	18,22835546875	10,6099996566772
0,353157083736733	18,266396484375	10,6300001144409
0,353927462128922	18,3066484375	10,6499996185303
0,35461675724946	18,34230859375	10,6700000762939
0,355224939994514	18,374375	10,6899995803833
0,355833151843399	18,403841796875	10,710000038147
0,356481876224279	18,4319375	10,7299995422363
0,357171171344817	18,46265625	10,75
0,35790097899735	18,49925390625	10,7700004577637
0,358630815753713	18,53508203125	10,789999961853
0,359320110874251	18,571294921875	10,8100004196167
0,360009405994788	18,606150390625	10,8299999237061
0,360617588739842	18,635912109375	10,8500003814697
0,36118522984907	18,6621328125	10,8699998855591
0,361752870958298	18,690599609375	10,8900003433228
0,36240162444301	18,71984765625	10,9099998474121
0,36305034882389	18,750037109375	10,9300003051758
0,363780185580254	18,7847734375	10,9499998092651
0,364510022336617	18,820669921875	10,9700002670288
0,365199317457154	18,85377734375	10,9899997711182
0,365766958566383	18,88446875	11,0100002288818
0,366334599675611	18,911787109375	11,0299997329712
0,366861699149013	18,936728515625	11,0500001907349
0,367469881894067	18,963171875	11,0699996948242
0,368078093742952	18,991888671875	11,0900001525879
0,368767359759659	19,024734375	11,1099996566772
0,369497196516022	19,059083984375	11,1300001144409
0,370227033272386	19,094177734375	11,1499996185303
0,370916299289092	19,1306328125	11,1700000762939
0,371565052773803	19,162416015625	11,1899995803833
0,372173235518858	19,192615234375	11,210000038147
0,372781447367743	19,22188671875	11,2299995422363
0,373470713384449	19,251759765625	11,25
0,374200550140813	19,285892578125	11,2700004577637
0,374970928533003	19,322162109375	11,289999961853
0,375741306925192	19,3614296875	11,3100004196167
0,37643060204573	19,397224609375	11,3299999237061
0,377038784790784	19,42891015625	11,3500003814697
0,377565884264186	19,45519921875	11,3699998855591
0,378133525373414	19,481748046875	11,3900003433228
0,378741708118469	19,509904296875	11,4099998474121
0,37939046160318	19,539201171875	11,4300003051758
0,380079756723717	19,572505859375	11,4499998092651
0,38080956437625	19,6093046875	11,4700002670288
0,381539401132613	19,647322265625	11,4899997711182
0,382228696253151	19,68287109375	11,5100002288818
0,382877420634031	19,713931640625	11,5299997329712
0,383485632482916	19,74518359375	11,5500001907349
0,38409381522797	19,775978515625	11,5699996948242
0,384783110348508	19,80753515625	11,5900001525879
0,385472376365215	19,84126953125	11,6099996566772
0,386242754757404	19,878083984375	11,6300001144409
0,387013133149594	19,918177734375	11,6499996185303
0,387702428270131	19,953744140625	11,6700000762939
0,388310611015186	19,98527734375	11,6899995803833
0,388918822864071	20,01278515625	11,710000038147
0,389527005609125	20,042060546875	11,7299995422363
0,390216300729662	20,0737734375	11,75
0,390946108382195	20,108140625	11,7700004577637
0,391716486774385	20,143984375	11,789999961853
0,392446323530748	20,182583984375	11,8100004196167
0,39309507701546	20,21583203125	11,8299999237061
0,393703259760514	20,2461875	11,8500003814697
0,394270900869742	20,273244140625	11,8699998855591
0,39483854197897	20,29961328125	11,8900003433228
0,395446753827855	20,328330078125	11,9099998474121
0,396095478208736	20,358486328125	11,9300003051758
0,396784773329273	20,391513671875	11,9499998092651
